instance,chemin,url,nom,description,etoiles,forks,derniere_activite,archive,topics,score,axes,ia,requetes
gitlab.com,g104440210/Fringe,https://gitlab.com/g104440210/Fringe,Fringe,"Summary of the Project: Customer: Adelaide Fringe Objective: Develop a proof of concept for an online booking system that allows users to securely book tickets, reduces costs, and enhances event management. Key Benefits: Financial Cost Reduction: Minimize expenses related to ticket printing, distribution, and kiosk operations. Environmental Impact Reduction: Decrease waste from printed tickets and associated transportation. Accessibility Improvement: Ensure easy access to event booking for a wider audience. Project Breakdown: Admin Portal Web Application  Create, manage, and configure events, venues, ticket types, seating arrangements, and pricing. Provide real-time insights into ticket sales and revenue. Public Booking Website  Allow users to search and book tickets by event, date, venue, price, and availability. Generate and send digital tickets with QR codes for scanning at event entrances. Key Considerations: Security: Identity verification and protection against cybersecurity threats. Data Management: Efficient storage and presentation of booking and event data. User Experience (UX): A smooth and accessible interface for users. Scalability: The system should be capable of handling high traffic and expanding as needed. Project Implementation Plan: Agile Development with Sprint Zero: Establish team roles (Product Owner, Developers, Testers, DevOps Engineer, etc.). Set up an Agile/DevOps environment. Create a roadmap for sprints and define epics and user stories. Determine testing strategies and set up test plans. Develop an initial database, API, and UI projects. Implement Continuous Integration (CI) and Continuous Deployment (CD) pipelines. Each development sprint will deliver functional components ready for deployment and real-world use.  This project ensures a seamless and efficient ticket booking experience for Adelaide Fringe while aligning with modern software development and DevOps practices.",1,0,2025-06-11,False,,2,acv,False,environmental impact | impact ia
gitlab.com,LucieRC/amiris,https://gitlab.com/LucieRC/amiris,AMIRIS,**A**gent-based **M**arket model for the **I**nvestigation of **R**enewable and **I**ntegrated energy **S**ystems,1,0,2025-12-05,False,,2,energie,False,model energy
gitlab.com,digitaltwin2025/is-2202/12_team_greenhouse_digital_twin,https://gitlab.com/digitaltwin2025/is-2202/12_team_greenhouse_digital_twin,12_team_greenhouse_digital_twin,"Цифровой двойник теплицы второго уровння, предсказания времени нагрева теплицы	 Команда № 12	Безумов Алексей Самородов Илья Карпец Евгений",1,0,2025-12-24,False,,2,carbone,False,green ai | green it
gitlab.com,blitty-codes/self_sufficient_greenhouse,https://gitlab.com/blitty-codes/self_sufficient_greenhouse,self_sufficient_greenhouse,,1,0,2026-01-19,False,,2,carbone,False,green ai | green it
gitlab.com,boonen/greener-software-development,https://gitlab.com/boonen/greener-software-development,Greener Software Development,"Showcase of greener software development with a focus on development workflow, technical choices and measuring energy usage of software.",1,0,2026-01-31,False,"Green Software, helm, java, kotlin, kubernetes",2,energie,False,green ai | green it
gitlab.com,prospect-energy/isb/isb-mail,https://gitlab.com/prospect-energy/isb/isb-mail,isb-mail,Mail Server API (Extension) for Impact-Survey-Bot.,1,0,2026-02-11,False,"fastapi, python, smtp",2,energie,False,impact ia
gitlab.com,m6029/genericairplanemodel,https://gitlab.com/m6029/genericairplanemodel,GAM,"Generic Airplane Model (GAM) is a toolbox for preliminary airplane design based on statistical regressions. It covers various airplane propulsion systems (conventional thermal engines, electric, fuel cell) and energy vectors (kerosene, hydrogen, batteries, methane or ammonia).",1,2,2026-03-23,False,,2,energie,False,model energy
gitlab.com,sosy-lab/software/cpu-energy-meter,https://gitlab.com/sosy-lab/software/cpu-energy-meter,CPU Energy Meter,A tool for measuring energy consumption of (Intel) CPUs,1,1,2026-05-26,False,,2,energie,False,energy consumption | energy meter
gitlab.com,sesit/macrocosm/energyabm/model,https://gitlab.com/sesit/macrocosm/energyabm/model,model,"Agent-based models for simulating energy market dynamics.   Documentation: https://energyabm.readthedocs.io/en/latest/index.html",1,0,2026-09-03,False,,2,energie,False,model energy
gitlab.com,gms-squared/modules/gridlab.gmss.cim,https://gitlab.com/gms-squared/modules/gridlab.gmss.cim,GridLab.Gmss.Cim,"This module is designed for interoperability with CIM-based systems, supporting model exchange, validation, and transformation workflows in grid modeling and energy management domains.",1,0,2026-09-04,False,"C#, CIM, ddd, dotnetcore, iec61970, module",2,energie,False,model energy
framagit.org,eraviart/site-republique-numerique,https://framagit.org/eraviart/site-republique-numerique,site-republique-numerique,The harvested pages of site http://republique-numerique.fr,0,0,2015-11-09,False,,2,carbone,False,ges numerique
framagit.org,eraviart/serveur-republique-numerique,https://framagit.org/eraviart/serveur-republique-numerique,serveur-republique-numerique,A NodeJS web application to serve pages harvested from https://www.republique-numerique.fr/,0,0,2015-11-21,False,,2,carbone,False,ges numerique
gitlab.com,timofonic/open-energy-meter,https://gitlab.com/timofonic/open-energy-meter,open-energy-meter,Automatically exported from code.google.com/p/open-energy-meter,0,0,2016-01-30,False,,2,energie,False,energy meter
gitlab.com,timofonic/HW-AC-Emeter,https://gitlab.com/timofonic/HW-AC-Emeter,HW-AC-Emeter,Hardware for an ESP8266 or Arduino based AC power meter using the Atmel 90E24 energy management chip,0,0,2016-01-30,False,,2,energie,False,energy meter
gitlab.com,maynkj/vizalytics,https://gitlab.com/maynkj/vizalytics,vizalytics,A small python/flask application for visualizations of data related to home energy consumption.,0,0,2016-07-25,False,,2,energie,False,energy consumption
gitlab.com,bassner/tsp-web,https://gitlab.com/bassner/tsp-web,tsp-web,A TSP Solver using energy consumption of an electric vehicle as distance values. Capable of solving the TSP for up to 13 locations on a real world street map.,0,0,2018-06-25,False,,2,energie,False,energy consumption
framagit.org,QuoiQue/flight2fart-converter,https://framagit.org/QuoiQue/flight2fart-converter,Flight2fart Converter,Flight2fart Converter is a fun javascript based website which calculates CO2 equivalent emissions from flights in a humourous way,0,0,2019-01-07,False,,2,carbone,False,co2 emissions
framagit.org,apitux/apitux-19-04-30-communs-numeriques-images-en-commun,https://framagit.org/apitux/apitux-19-04-30-communs-numeriques-images-en-commun,apitux-19-04-30-communs-numeriques-images-en-commun,,0,0,2019-04-30,False,,2,carbone,False,ges numerique
gitlab.com,GoThree/rscnum,https://gitlab.com/GoThree/rscnum,RscNum,application de gestion des ressources numeriques.,0,0,2019-06-22,False,,2,carbone,False,ges numerique
gitlab.com,edzyldrm/ms-thesis,https://gitlab.com/edzyldrm/ms-thesis,Evaluating Energy Consumption of Distributed and Non-Distributed File Systems - Thesis Code ,"Files, programs included in the thesis. Raw format of latex .bib file for researchers.",0,0,2019-08-14,False,,2,energie,False,energy consumption
gitlab.com,Umvirt/usps-consumptionagent,https://gitlab.com/Umvirt/usps-consumptionagent,usps-consumptionagent,UmVirt Solar Power Station Consumption Agent. Controls CPU performance to reduce power consumption when needed.,0,0,2019-08-16,False,,2,energie,False,power consumption
gitlab.com,meltano/model-carbon-intensity,https://gitlab.com/meltano/model-carbon-intensity,model-carbon-intensity,,0,0,2019-09-25,False,,2,carbone,False,carbon intensity
gitlab.com,meltano/model-carbon-intensity-sqlite,https://gitlab.com/meltano/model-carbon-intensity-sqlite,model-carbon-intensity-sqlite,,0,0,2019-09-25,False,,2,carbone,False,carbon intensity
gitlab.in2p3.fr,montbroussous/ecodiag,https://gitlab.in2p3.fr/montbroussous/ecodiag,ecodiag,Application web pour évaluer le bilan carbonne de IT,0,0,2019-11-18,False,,2,carbone,False,ecodiag
gitlab.com,eowl/owlserver,https://gitlab.com/eowl/owlserver,OwlServer,Windows service to output eowl energy meter data over socket.,0,0,2019-11-19,False,,2,energie,False,energy meter
gitlab.com,paulette255/daily-energy-consumption,https://gitlab.com/paulette255/daily-energy-consumption,Daily energy consumption,"Forecasting model that can predict the consumption for February 2014 (excluding 28th, so from the 1st to the 27th).",0,0,2019-12-31,False,,2,energie,False,energy consumption
gitlab.com,sviaroukin/energy-consumption-analysis-app,https://gitlab.com/sviaroukin/energy-consumption-analysis-app,Energy Consumption Analysis App,,0,0,2020-01-09,False,,2,energie,False,energy consumption
gitlab.com,Mashuk/acm-msr-2020-empirical-study-for-text-classification-and-modeling-for-energy-consumption-related-reviews-in-google-play-store,https://gitlab.com/Mashuk/acm-msr-2020-empirical-study-for-text-classification-and-modeling-for-energy-consumption-related-reviews-in-google-play-store,ACM MobileSoft 2020 Empirical Study for Text Classification and Topic Modeling for Energy Consumption Related Reviews in Google Play-store,,0,0,2020-01-17,False,,2,energie,False,energy consumption
gitlab.com,leogopal/website-carbon-badges,https://gitlab.com/leogopal/website-carbon-badges,Website Carbon Badges,Badges to display your website's carbon emissions. - Work in progress!,0,0,2020-03-07,False,,2,carbone,False,carbon emissions
gitlab.inria.fr,pringot/wattmetre-read,https://gitlab.inria.fr/pringot/wattmetre-read,wattmetre-read,Read power consumption values from omegawatt's wattmetre devices,0,0,2020-03-26,False,,2,energie,False,power consumption
gitlab.in2p3.fr,remi.cailletaud/ecodiag,https://gitlab.in2p3.fr/remi.cailletaud/ecodiag,ecodiag,Application web pour évaluer le bilan carbonne de IT,0,0,2020-03-26,False,,2,carbone,False,ecodiag
gitlab.com,narendraj9/carbon-intensity,https://gitlab.com/narendraj9/carbon-intensity,carbon-intensity,Graph Carbon Intensity values fetched from https://carbon-intensity.github.io/api-definitions/#carbon-intensity-api-v2-0-0,0,0,2020-04-05,False,,2,carbone,False,carbon intensity
gitlab.com,gooddevice/tuviret,https://gitlab.com/gooddevice/tuviret,Tuviret,"tuviret is a decision support application, which aims to orient and inform about energy consumption of electrical devices.",0,0,2020-06-16,False,,2,energie,False,energy consumption
gitlab.com,jdruizc/energy-price-meter,https://gitlab.com/jdruizc/energy-price-meter,Energy Price Meter,Python code that calls an open API to get the current energy prices in Germany,0,0,2020-07-12,False,,2,energie,False,energy meter
gitlab.com,niall783/irishcouriernetwork,https://gitlab.com/niall783/irishcouriernetwork,irishcouriernetwork,This is django web app Saas product (including an API) that aims to connect couriers that have spare capacity with people who need goods transported. Thereby increasing overall efficiency and reducing costs and environmental impact.,0,0,2020-07-12,False,,2,acv,False,environmental impact
gitlab.in2p3.fr,alexis.tantet/e4clim,https://gitlab.in2p3.fr/alexis.tantet/e4clim,e4clim,The Energy for CLimate Integrated Model for climate-aware renewable energy mixes.,0,0,2020-09-07,False,,2,energie,False,model energy
gitlab.com,menno4000/green-it-bahnschranke,https://gitlab.com/menno4000/green-it-bahnschranke,Green-IT-Bahnschranke,An energy optimization project conducted on code provided by Prof. Dr.-Ing. Iossifov of HTW Berlin during the course GreenIT,0,0,2020-09-23,False,"MSP430G2533, microcontroller, msp430, optimization",2,energie,False,greenit
gitlab.in2p3.fr,ecoinfo/ecodiag,https://gitlab.in2p3.fr/ecoinfo/ecodiag,ecodiag,Application web pour évaluer le bilan carbonne de IT,0,2,2020-11-02,False,,2,carbone,False,ecodiag
gitlab.in2p3.fr,alexis.tantet/py-simclimat,https://gitlab.in2p3.fr/alexis.tantet/py-simclimat,py-simclimat,Energy balance model for pedagogical purposes.,0,0,2020-12-10,False,,2,energie,False,model energy
gitlab.inria.fr,chabassi/ecodiag,https://gitlab.inria.fr/chabassi/ecodiag,ecodiag,Ecodiag is an ecoinfo's web tool to evaluate GHG emissions related to IT devices.,0,0,2021-02-26,False,,2,carbone,False,ecodiag
gitlab.com,niklashaug/website-carbon-badges,https://gitlab.com/niklashaug/website-carbon-badges,Website Carbon Badges,Badges to display your website's carbon emissions. - Work in progress!,0,0,2021-03-28,False,,2,carbone,False,carbon emissions
framagit.org,benjaminpillot/greece,https://framagit.org/benjaminpillot/greece,greece,Geographic REnewable Energy Candidate Extraction model,0,0,2021-04-19,False,"GIS, modeling, renewable energy",2,energie,False,model energy
gitlab.com,p19r93/fah_carbon_control,https://gitlab.com/p19r93/fah_carbon_control,fah_carbon_control,"Pause or resume network FoldingAtHome clients according to how dirty the UK grid is currently (its current carbon intensity).  Uses the superb open API carbonintensity.org.uk and the excellent Folding@Home scientific computation contribution program.",0,0,2021-05-02,False,,2,carbone,False,carbon intensity
gitlab.com,patrikpo/carbon-footprint-tracking,https://gitlab.com/patrikpo/carbon-footprint-tracking,carbon-footprint-tracking,,0,0,2021-05-17,False,,2,"acv, carbone, mesure",False,carbon footprint
gitlab.com,sarincr/arm-cm3-lpc1343-with-rowley-crossworks,https://gitlab.com/sarincr/arm-cm3-lpc1343-with-rowley-crossworks,ARM-CM3-LPC1343-with-Rowley-CrossWorks,The LPC1343 are ARM Cortex-M3 based microcontrollers for embedded applications featuring a high level of integration and low power consumption.,0,0,2021-05-18,False,,2,energie,False,power consumption
gitlab.com,guilherme_simoes/micro-challenge-i-mdef-food-water-food,https://gitlab.com/guilherme_simoes/micro-challenge-i-mdef-food-water-food,Micro Challenge I MDEF - Food Water Food,Fun and interactive card game about the water and carbon footprint of food.,0,0,2021-06-25,False,,2,"acv, carbone, eau",False,carbon footprint | water footprint
gitlab.com,kraljict/nasa-temperature-data,https://gitlab.com/kraljict/nasa-temperature-data,nasa-temperature-data,This application visualizes all of NASA's land-surface and sea-surface global temperature from 1880 - present. This brings awareness to pollution and the impact of Carbon Dioxide in our ecosystem.,0,0,2021-07-01,False,,2,carbone,False,carbon aware
gitlab.com,giannisbrandt/ecocupaegean,https://gitlab.com/giannisbrandt/ecocupaegean,ECOCupAegean,A cross-platform mobile application that targets to reduce the environmental impact of single use plastics.,0,0,2021-07-25,False,"Single Use Plastics, cross-platform, ecology, flutter",2,acv,False,environmental impact
gitlab.com,nextgen-geophysics/hyper-polluting-power-plants,https://gitlab.com/nextgen-geophysics/hyper-polluting-power-plants,Hyper-Polluting Power Plants,"Web map of hyper-polluting power plants.  Based on the work by D. Grant, et. al (2021) - Reducing CO2 emissions by targeting the world's hyper-polluting power plants - https://iopscience.iop.org/article/10.1088/1748-9326/ac13f1.",0,0,2021-08-16,False,,2,carbone,False,co2 emissions
gitlab.com,SamuelHi/rapla,https://gitlab.com/SamuelHi/rapla,Rapla,Rapla mit Wahlfächern,0,0,2021-10-01,False,,2,energie,False,rapl
gitlab.com,clag_octo/codecarbone2kube,https://gitlab.com/clag_octo/codecarbone2kube,codeCarbone2Kube,,0,0,2021-10-11,False,,2,carbone,False,codecarbon
gitlab.inria.fr,delamare/wattmetre-read,https://gitlab.inria.fr/delamare/wattmetre-read,wattmetre-read,Read power consumption values from omegawatt's wattmetre devices,0,2,2021-10-22,False,,2,energie,False,power consumption
gitlab.com,jaison_j/bluetooth-energy-meter,https://gitlab.com/jaison_j/bluetooth-energy-meter,Bluetooth Energy Meter,A wireless digital energy meter will definitely offer greater convenience to the meter reading task. Bluetooth technology is chosen as a possible wireless solution to this issue.,0,0,2021-10-26,False,,2,energie,False,energy meter
gitlab.com,seijikun/wrapland,https://gitlab.com/seijikun/wrapland,Wrapland,Qt/C++ library wrapping libwayland,0,0,2021-11-16,False,,2,energie,False,rapl
gitlab.com,eptglobal0/monitoring-your-water-and-energy-consumption-say-hello-to-the-future,https://gitlab.com/eptglobal0/monitoring-your-water-and-energy-consumption-say-hello-to-the-future,Monitoring your Water and Energy Consumption Say Hello to the Future,,0,0,2021-12-20,False,,2,"eau, energie, mesure",False,energy consumption
gitlab.com,meltano/dbt-tap-carbon-intensity,https://gitlab.com/meltano/dbt-tap-carbon-intensity,dbt-tap-carbon-intensity,dbt models for tap-carbon-intensity,0,0,2022-01-28,False,,2,carbone,False,carbon intensity
gitlab.com,benaliyemna/project_srm,https://gitlab.com/benaliyemna/project_srm,Project_SRM,Evaluation of the energy consumption of IoT devices  connecte to Arduino nano 33 Iot,0,0,2022-02-01,False,,2,energie,False,energy consumption
gitlab.com,davidhund/website-carbon-badges,https://gitlab.com/davidhund/website-carbon-badges,Website Carbon Badges,Badges to display your website's carbon emissions. - Work in progress!,0,0,2022-02-08,False,,2,carbone,False,carbon emissions
gitlab.com,fusionfuture/wrapland,https://gitlab.com/fusionfuture/wrapland,Wrapland,Qt/C++ library wrapping libwayland,0,0,2022-02-12,False,,2,energie,False,rapl
gitlab.com,Calmac56/low-carbon-plugin,https://gitlab.com/Calmac56/low-carbon-plugin,IDE plugin to analyse carbon emissions of networked applications during development,,0,0,2022-03-31,False,,2,carbone,False,carbon emissions
gitlab.com,mariagisellefernandez/Wind_simulations_parametric_study,https://gitlab.com/mariagisellefernandez/Wind_simulations_parametric_study,Wind_simulations_parametric_study,This project analyses how mesh discretization and other parameters affects turbulence resolution in wind energy simulations. The goal is to buil an ML model that gives the optima parameters for an specific case.,0,0,2022-04-07,False,,2,energie,False,energy meter
gitlab.com,abdelazeem201/ASIC-implementation-of-AES,https://gitlab.com/abdelazeem201/ASIC-implementation-of-AES,ASIC-implementation-of-AES,"Advanced encryption standard (AES) algorithm has been widely deployed in cryptographic applications. This work proposes a low power and high throughput implementation of AES algorithm using key expansion approach. We minimize the power consumption and critical path delay using the proposed high performance architecture. It supports both encryption and decryption using 256-bit keys with a throughput of 0.06 Gbps. The Verilog language is utilized for simulating the design and an fpga & ASIC chip has been used for the hardware implementations. Experimental results reveal that the proposed AES architectures offer superior performance than the existing VLSI architectures in terms of power, throughput, and critical path delay.",0,0,2022-05-01,False,,2,energie,False,power consumption
gitlab.com,AdailSilva/LoRaWAN_IoTEnergyMeterAPI,https://gitlab.com/AdailSilva/LoRaWAN_IoTEnergyMeterAPI,LoRaWAN_IoTEnergyMeterAPI,"IoT Energy Meter with C/C++, Java/Spring, TypeScript/Angular and Dart/Flutter.",0,0,2022-05-08,False,,2,energie,False,energy meter
gitlab.com,slisowski/weather_energy_project,https://gitlab.com/slisowski/weather_energy_project,weather_energy_project,Createing model to predict energy consumption in one of city in USA.,0,0,2022-07-29,False,,2,energie,False,energy consumption
gitlab.com,juanes25/energy-consumption-model-for-manipulators,https://gitlab.com/juanes25/energy-consumption-model-for-manipulators,Energy Consumption Model for Manipulators,,0,0,2022-08-16,False,,2,energie,False,energy consumption
gitlab.com,migvasc/c-nemesis,https://gitlab.com/migvasc/c-nemesis,c-NEMESIS,"Reproducibility material for the paper ""Indirect network impact on the energy consumption in multi-clouds for follow-the-renewables approaches""",0,0,2022-08-29,False,,2,energie,False,energy consumption
gitlab.com,tcitworld/aeneria-app,https://gitlab.com/tcitworld/aeneria-app,æneria-app,A little dashboard to analyse energy consumption data from Linky,0,0,2022-09-26,False,,2,energie,False,energy consumption
gitlab.com,GuillaumeVDN/projet-st2awd-front,https://gitlab.com/GuillaumeVDN/projet-st2awd-front,Projet ST2AWD front,"A calculator for CO2 emissions, using vue.js and external APIs",0,0,2022-10-31,False,,2,carbone,False,co2 emissions
gitlab.com,lappsufrn/iperfect,https://gitlab.com/lappsufrn/iperfect,IPerfEcT,Identification of configurations to provide parallel Performance and  Energy consumption Trade-Offs - IPerfEcT.,0,0,2022-11-18,False,,2,energie,False,energy consumption
gitlab.com,bimec_forks/modelling/batteries/About-Energy-BPX-Parameterisation,https://gitlab.com/bimec_forks/modelling/batteries/About-Energy-BPX-Parameterisation,About Energy BPX Parameterisation,,0,0,2022-12-11,False,,2,energie,False,energy meter
gitlab.com,Nazchanel/fake-news-detection-webapp,https://gitlab.com/Nazchanel/fake-news-detection-webapp,fake-news-detection-webapp,A Flask webapp that detects fake news with a given text input using the power of Natural Language Processing. Deployment on Heroku failed due to the program's large memory consumption.,0,0,2022-12-23,False,,2,energie,False,power consumption
gitlab.com,kvandijck/powerlimit,https://gitlab.com/kvandijck/powerlimit,powerlimit,"turn off power of domestic appliances when overall power consumption reaches a limit, using MQTT. This is intended to temporarily turn off a boiler when power consumption is high",0,0,2022-12-28,False,,2,energie,False,power consumption
gitlab.com,tomenglund26/wrapland,https://gitlab.com/tomenglund26/wrapland,Wrapland,Qt/C++ library wrapping libwayland,0,0,2023-01-28,False,,2,energie,False,rapl
gitlab.com,data_aherne/appliance-energy-prediction,https://gitlab.com/data_aherne/appliance-energy-prediction,appliance energy prediction,A regression model to predict energy consumption at a domestic household,0,0,2023-02-14,False,,2,energie,False,energy consumption
gitlab.com,envite-consulting/sustainable-software-architecture/carbon_aware_demo_project,https://gitlab.com/envite-consulting/sustainable-software-architecture/carbon_aware_demo_project,carbon_aware_demo_project,,0,0,2023-02-27,False,,2,carbone,False,carbon aware
gitlab.com,SeRal79/wrapland,https://gitlab.com/SeRal79/wrapland,Wrapland,Qt/C++ library wrapping libwayland,0,0,2023-03-04,False,,2,energie,False,rapl
gitlab.com,BjoernSchilberg/hoymiles-tarnkappe,https://gitlab.com/BjoernSchilberg/hoymiles-tarnkappe,hoymiles-tarnkappe,limits hoymiles HM400 to actual electrical energy consumption of your home,0,0,2023-03-24,False,,2,energie,False,energy consumption
gitlab.com,denim-project/digital-twin-dt/dt-02-energy-consumption-models-energy-twin,https://gitlab.com/denim-project/digital-twin-dt/dt-02-energy-consumption-models-energy-twin,DT-02 Energy Consumption Models - Energy Twin,,0,0,2023-03-28,False,,2,energie,False,energy consumption
gitlab.com,patrick.merlot/fastapi-demo-with-co2-emissions,https://gitlab.com/patrick.merlot/fastapi-demo-with-co2-emissions,FastAPI-demo-with-CO2-emissions,,0,0,2023-04-12,False,,2,carbone,False,co2 emissions
gitlab.com,enogrid/open-source/realistic-nudging-pipelines-for-energy-consumption,https://gitlab.com/enogrid/open-source/realistic-nudging-pipelines-for-energy-consumption,Realistic Nudging Pipelines for Energy Consumption,,0,0,2023-06-15,False,,2,energie,False,energy consumption
gitlab.inria.fr,grid5000/omegawatt,https://gitlab.inria.fr/grid5000/omegawatt,omegawatt,Read power consumption values from omegawatt's wattmetre devices,0,0,2023-06-28,False,,2,energie,False,power consumption
gitlab.com,rieult/Biennale-dataviz,https://gitlab.com/rieult/Biennale-dataviz,Biennale-dataviz,Simple website to visualize energy consumption and production.,0,0,2023-07-13,False,,2,energie,False,energy consumption
gitlab.com,MokuJinJin/aeneria-app,https://gitlab.com/MokuJinJin/aeneria-app,æneria-app,A little dashboard to analyse energy consumption data from Linky,0,0,2024-01-17,False,,2,energie,False,energy consumption
gitlab.com,jcolfej/aeneria-app,https://gitlab.com/jcolfej/aeneria-app,æneria-app,A little dashboard to analyse energy consumption data from Linky,0,0,2024-02-02,False,,2,energie,False,energy consumption
gitlab.com,adri1s/aeneria-app,https://gitlab.com/adri1s/aeneria-app,æneria-app,A little dashboard to analyse energy consumption data from Linky,0,0,2024-02-02,False,,2,energie,False,energy consumption
gitlab.com,caldec/USEEIO_API,https://gitlab.com/caldec/USEEIO_API,USEEIO_API,"API for USEEIO, estimates the potential impacts—environmental and economic—associated with the production or consumption of goods and services",0,0,2024-02-29,False,,2,energie,False,environmental impact
gitlab.com,brauliob/python-ehub,https://gitlab.com/brauliob/python-ehub,pyehub,"A python-based, modular and nestable implementation of the Energy Hub model (balancing demand and supply, system capacity sizing and network flows using Mixed-Integer Linear Programming).",0,0,2024-04-11,False,,2,energie,False,model energy
gitlab.com,bimec_forks/modelling/power-systems/markets/energy-modelling-tools,https://gitlab.com/bimec_forks/modelling/power-systems/markets/energy-modelling-tools,Energy modelling tools,,0,0,2024-04-13,False,,2,energie,False,model energy
gitlab.com,thangckt/dpgen,https://gitlab.com/thangckt/dpgen,dpgen,The deep potential generator to generate a deep-learning based model of interatomic potential energy and force field,0,0,2024-05-07,False,,2,energie,False,model energy
gitlab.com,palabrarealtalk/wrapland,https://gitlab.com/palabrarealtalk/wrapland,Wrapland,Qt/C++ library wrapping libwayland,0,0,2024-05-09,False,,2,energie,False,rapl
gitlab.com,bchewy/plan-it,https://gitlab.com/bchewy/plan-it,plan-it,Plan-it is a sustainable travel routing web-app built on Google Maps to help users consciously keep track of their carbon emissions savings when commuting.,0,0,2024-07-01,False,,2,carbone,False,carbon emissions | sustainable ai
gitlab.com,burntcustard/website-carbon-badges,https://gitlab.com/burntcustard/website-carbon-badges,Website Carbon Badges,Badges to display your website's carbon emissions. - Work in progress!,0,0,2024-08-15,False,,2,carbone,False,carbon emissions
gitlab.in2p3.fr,presentations/impact-numerique,https://gitlab.in2p3.fr/presentations/impact-numerique,impact-numerique,"Du poste de travail au calcul en mésocentre, en passant par le mail ou la conception d'applications, nos pratiques informatiques ne sont pas sans conséquence sur l'environnement : consommation d'énergie, utilisation de matières premieres...",0,0,2024-09-11,False,,2,energie,False,impact ia
gitlab.com,microservices5081237/powerconsumptionapp/powerpulsefe,https://gitlab.com/microservices5081237/powerconsumptionapp/powerpulsefe,PowerPulseFE,"The frontend application for the microservices platform provides users with the ability to view their devices, receive notifications, and chat with other users. Additionally, users can access graphical representations of their devices' power consumption. The application is developed using Angular.",0,0,2024-09-13,False,,2,energie,False,power consumption
gitlab.com,sylvscrp/website-carbon-badges,https://gitlab.com/sylvscrp/website-carbon-badges,Website Carbon Badges,Badges to display your website's carbon emissions. - Work in progress!,0,0,2024-10-25,False,,2,carbone,False,carbon emissions
gitlab.com,Titan-Figue/open-darts,https://gitlab.com/Titan-Figue/open-darts,open-darts,The DARTS framework is designed for forward and inverse modeling in geo-energy applications.,0,0,2024-10-27,False,,2,energie,False,model energy
gitlab.com,NamelessNanashi/website-carbon-badges,https://gitlab.com/NamelessNanashi/website-carbon-badges,Website Carbon Badges,Badges to display your website's carbon emissions. - Work in progress!,0,0,2024-11-04,False,,2,carbone,False,carbon emissions
gitlab.com,fledee/ehublight,https://gitlab.com/fledee/ehublight,EHubLight,"Repository containing code, models and analysis for the study entitled ""Error incurred in multi-energy system design through selection of representative days."".",0,1,2024-11-25,False,,2,energie,False,model energy
gitlab.com,simevo/cogeneration,https://gitlab.com/simevo/cogeneration,cogeneration,"LIBPF® process model to simulate stationary energy cogeneration power plants (Combined Heat and Power plants, CHP) based on several configurations of recuperated, single-shaft gas turbines fed with natural gas.",0,0,2025-02-05,False,,2,energie,False,model energy
gitlab.inria.fr,khalitim/digital-sobriety_controlling-unused-resources-in-parallel-computing,https://gitlab.inria.fr/khalitim/digital-sobriety_controlling-unused-resources-in-parallel-computing,Cascade Control of a Compute-IntensiveApplication Power Consumption,,0,0,2025-03-14,False,,2,energie,False,power consumption
gitlab.com,eigenData/CO2-FootPrint,https://gitlab.com/eigenData/CO2-FootPrint,CO2-FootPrint,"Estimate of personal CO2 footprint based on records of vehicle mileage, household energy consumption and air travel emissions",0,0,2025-03-24,False,"R, csv, dataset",2,"acv, carbone, energie",False,co2 emissions | energy consumption
gitlab.com,hololinked/examples/servers/gentec-optical-energy-meters,https://gitlab.com/hololinked/examples/servers/gentec-optical-energy-meters,Gentec Optical Energy Meters,Servers for Gentec Maestro and Gentec ULink energy meters,0,0,2025-04-05,False,,2,energie,False,energy meter
gitlab.com,Glandos/aeneria-app,https://gitlab.com/Glandos/aeneria-app,æneria-app,A little dashboard to analyse energy consumption data from Linky,0,0,2025-04-12,False,,2,energie,False,energy consumption
gitlab.com,tiliev74/energy-prediction-model,https://gitlab.com/tiliev74/energy-prediction-model,Energy Prediction Model,,0,0,2025-04-14,False,,2,energie,False,model energy
gitlab.com,ohwr/project/fmc-delay-1ns-8cha-sa,https://gitlab.com/ohwr/project/fmc-delay-1ns-8cha-sa,FMC DEL 1ns 4cha - stand-alone application,"A fully operational stand-alone [FMC Delay card](https://gitlab.com/ohwr/project/fmc-delay-1ns-8cha/-/wikis) based White-Rabbit node which can be initialized and perform periodic calibrations without requiring to be plugged on a PC, reducing final system cost, size and power consumption.   [More info at the Wiki page](https://gitlab.com/ohwr/project/fmc-delay-1ns-8cha-sa/-/wikis)",0,0,2025-04-23,False,,2,energie,False,power consumption
gitlab.com,Kamil-Nadaf/LeHaMoC_4_GRB,https://gitlab.com/Kamil-Nadaf/LeHaMoC_4_GRB,LeHaMoC_4_GRB,Leptonic-Hadronic Modeling Code for High-Energy Astrophysical Sources,0,0,2025-05-27,False,,2,energie,False,model energy
gitlab.in2p3.fr,joan.delort-ylla/pypsa-eur,https://gitlab.in2p3.fr/joan.delort-ylla/pypsa-eur,pypsa-eur,"PyPSA-Eur: A Sector-Coupled Open Optimisation Model of the European Energy System. Mirror (push) from the ghub repo [pypsa-eur](https://github.com/joan-dy/pypsa-eur.git), itself a fork from the original [pypsa-eur](https://github.com/PyPSA/pypsa-eur.git).",0,0,2025-07-10,False,,2,energie,False,model energy
